No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
180,30,3,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The use of real tools and machines in class enhances:,,,Experiential learning,,Theoretical knowledge only,,Verbal learning,,Simulation only,,,,A,Using real tools.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
181,31,3,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The best tool for measuring electrical voltage is:,,,Ammeter,,Voltmeter,,Wattmeter,,Ohmmeter,,,,B,Measures voltage.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
182,32,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The process of maintaining tool sharpness is called:,,,Cleaning,,Sharpening,,Lubricating,,Storing,,,,B,Maintains edge.,LET Secondary,Technology and Livelihood Education,Production Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
183,33,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,A lesson plan must include:,,,"Objectives, content, procedures, evaluation",,Objectives only,,Evaluation only,,Procedures only,,,,A,Lesson plan parts.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
184,34,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The main purpose of assessment in Industrial Arts is to:,,,Determine learner competence,,Record attendance,,Punish mistakes,,Grade participation only,,,,A,Assessment purpose.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
185,35,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,A rubric is used for:,,,Evaluating performance objectively,,Counting attendance,,Computing grades only,,Grouping students,,,,A,Rubric use.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
186,36,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The most effective teaching technique for psychomotor skills is:,,,Demonstration and practice,,Lecture,,Written test,,Debate,,,,A,For psychomotor skills.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
187,37,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,Teaching using 3D models and prototypes promotes:,,,Conceptual understanding,,Memorization,,Speed reading,,Copying,,,,A,From 3D models.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
188,38,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The first step in conducting an experiment is:,,,Identifying the problem,,Writing the conclusion,,Recording data,,Analyzing results,,,,A,First step in experiment.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
189,39,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The best teaching strategy to develop creativity is:,,,Project-based learning,,Lecture,,Dictation,,Copying designs,,,,A,Builds creativity.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
190,40,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The use of simulation in TLE allows:,,,Risk-free practice,,Real industrial work,,Written output only,,Limited engagement,,,,A,Benefit of simulation.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
191,41,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,"In maintaining electrical equipment, always:",,,Disconnect power before handling,,Work with wet hands,,Avoid checking tools,,Use damaged cords,,,,A,Electrical safety.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
192,42,4,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The “4S” in shop safety includes:,,,"Sort, Set in order, Shine, Standardize",,"Study, Save, Settle, Secure",,"Serve, Share, Sustain, Support",,"System, Safety, Skill, Success",,,,A,4S in safety.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
193,43,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The principle of “learning by doing” originated from:,,,John Dewey,,Jean Piaget,,Abraham Maslow,,B.F. Skinner,,,,A,Father of experiential learning.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
194,44,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,A multimeter combines the functions of:,,,"Ammeter, Voltmeter, Ohmmeter",,"Battery, Lamp, Switch",,"Resistor, Fuse, Breaker",,"Circuit, Wire, Load",,,,A,Functions of multimeter.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
195,45,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The best assessment for a metalwork project is:,,,Performance-based evaluation,,Oral quiz,,True/False test,,Short essay,,,,A,Best for metalwork.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
196,46,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,"In machine maintenance, lubrication reduces:",,,Friction and wear,,Voltage,,Torque,,Cooling,,,,A,Reduced by lubrication.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
197,47,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,A teaching device that shows the relationship between parts is a:,,,Diagram,,Chart,,Model,,Blueprint,,,,A,Shows part relationships.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
198,48,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The most important quality of a TLE teacher is:,,,Technical competence and work values,,Strictness,,Appearance,,Humor,,,,A,Best teacher quality.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
199,49,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,The ultimate goal of Industrial Arts is to:,,,Develop skills and values for livelihood and productivity,,Train students for sports,,Focus on art only,,Promote entertainment,,,,A,Industrial Arts goal.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
200,50,5,BSED TLEd-IA P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P3.pdf,Proper waste disposal in the workshop promotes:,,,Safety and cleanliness,,Clutter,,Laziness,,Noise,,,,A,Result of waste management.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
201,1,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The process of joining metals by melting and using filler metal is called:,,,Brazing,,Welding,,Soldering,,Riveting,,,,B,Metal joining by fusion.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
202,2,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The term SMAW stands for:,,,Shielded Metal Arc Welding,,Simple Manual Arc Welding,,Single Metal Arc Welding,,Steel Manual Arc Welding,,,,A,SMAW definition.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
203,3,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,"In arc welding, the electrode serves as:",,,A filler material and current carrier,,A gas supplier,,An insulator,,A cooling agent,,,,A,Electrode function.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
204,4,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The correct angle between electrode and workpiece in SMAW is approximately:,,,45°,,60°,,90°,,15°,,,,A,Correct electrode angle.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
205,5,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,Which of the following metals has the lowest melting point?,,,Iron,,Copper,,Lead,,Steel,,,,C,Has lowest melting point.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
206,6,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,What is the main purpose of flux coating on an electrode?,,,To add color to the weld,,To protect the weld from oxidation,,To increase arc temperature,,To make welding faster,,,,B,Flux purpose.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
207,7,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The process of removing slag after welding is called:,,,Brushing,,Grinding,,Chipping,,Filing,,,,C,Removes slag.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
208,8,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The main safety gear that protects the eyes and face during welding is:,,,Welding gloves,,Welding helmet,,Apron,,Safety shoes,,,,B,Eye and face protection.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
209,9,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The most common welding current for SMAW is:,,,AC or DC,,AC only,,DC only,,Low voltage,,,,A,Common SMAW current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
210,10,1,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,Which defect occurs due to insufficient current or poor fusion?,,,Porosity,,Undercut,,Incomplete penetration,,Crater crack,,,,C,Defect from low current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
211,11,2,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,Which welding process uses non-consumable tungsten electrode?,,,TIG,,MIG,,SMAW,,Oxy-acetylene,,,,A,Uses non-consumable tungsten.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
212,12,2,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The color of oxygen cylinder is typically:,,,Red,,Black,,Green,,Blue,,,,C,Oxygen cylinder color.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
213,13,2,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The gas used to create a protective shield in GMAW is:,,,Oxygen,,Carbon dioxide,,Argon,,Nitrogen,,,,C,Shielding gas in GMAW.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
214,14,2,BSED TLEd-IA P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P4.pdf,The main purpose of pre-heating metal before welding is to:,,,Reduce cracking,,Save electricity,,Make welds shiny,,Decrease melting point,,,,A,Purpose of pre-heating.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
