No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
191,41,4,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The government agency responsible for business name registration:,,,DOLE,,DTI,,TESDA,,DA,,,,B,DTI – Registers business names.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
192,42,4,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The proper ICT ethics in online communication includes:,,,Flaming,,Respectful posting,,Plagiarism,,Spamming,,,,B,Respectful posting – Ethical practice.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
193,43,4,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The process of preserving fish using smoke is:,,,Curing,,Smoking,,Drying,,Fermenting,,,,B,Smoking – Fish preservation.,LET Secondary,Technology and Livelihood Education,Agriculture and Fishery,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
194,44,4,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The best way to manage kitchen waste is to:,,,Throw anywhere,,Compost biodegradable waste,,Burn plastics,,Mix all together,,,,B,Compost biodegradable waste – Eco-friendly disposal.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
195,45,4,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The person who manages and organizes a business is an:,,,Employer,,Employee,,Entrepreneur,,Investor,,,,C,Entrepreneur – Business organizer.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
196,46,4,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The ICT tool that allows face-to-face communication online:,,,Spreadsheet,,Video conferencing,,Word processor,,Database,,,,B,Video conferencing – Online face communication.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
197,47,5,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The most appropriate clothing for laboratory work:,,,Loose clothes,,Lab gown or apron,,Open sandals,,Jewelry,,,,B,Lab gown or apron – For safety.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
198,48,5,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The process of turning ideas into new products is called:,,,Innovation,,Production,,Marketing,,Branding,,,,A,Innovation – Turning ideas into products.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
199,49,5,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The best source of Vitamin A is:,,,Rice,,Carrots,,Meat,,Bread,,,,B,Carrots – Source of Vitamin A.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
200,50,5,BSED TVTED P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P3.pdf,The type of business that provides both goods and services:,,,Manufacturing,,Hybrid business,,Retail,,Service-based,,,,B,Hybrid business – Provides goods and services.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
201,1,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The safety device that automatically interrupts current when overload occurs is called:,,,Fuse,,Circuit breaker,,Switch,,Transformer,,,,B,Circuit breaker – Automatically stops overload.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
202,2,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The process of smoothing wood using abrasive paper is called:,,,Filing,,Sanding,,Polishing,,Shaping,,,,B,Sanding – Smooths wood surface.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
203,3,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,Which of the following is NOT a hand tool?,,,Hammer,,Screwdriver,,Drill press,,Wrench,,,,C,"Drill press – A machine tool, not hand tool.",LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
204,4,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The diagram that shows electrical connections using standard symbols is a:,,,Block diagram,,Schematic diagram,,Flowchart,,Layout diagram,,,,B,Schematic diagram – Shows electrical connections.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
205,5,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The function of a capacitor is to:,,,Store electrical energy,,Resist current flow,,Convert energy to heat,,Amplify signals,,,,A,Store electrical energy – Function of capacitor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
206,6,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The part of the internal combustion engine where combustion occurs is the:,,,Cylinder,,Crankshaft,,Valve,,Piston,,,,A,Cylinder – Combustion chamber.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
207,7,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The correct order in drafting process is:,,,Sketching → Tracing → Printing,,Layouting → Dimensioning → Finishing,,Drawing → Reproduction → Tracing,,Sketching → Drawing → Reproduction,,,,D,Sketching → Drawing → Reproduction – Drafting order.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
208,8,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,A multimeter can measure:,,,"Voltage, current, and resistance",,"Temperature, speed, and power",,Capacitance and inductance,,Magnetic field,,,,A,"Voltage, current, and resistance – Functions of multimeter.",LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
209,9,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The electrical tool used to strip insulation from wire is:,,,Pliers,,Screwdriver,,Wire stripper,,File,,,,C,Wire stripper – Removes insulation.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
210,10,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The process of cutting threads on the inside of a hole is called:,,,Tapping,,Die cutting,,Filing,,Drilling,,,,A,Tapping – Makes internal threads.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
211,11,1,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The process of joining metals with a filler metal below 450°C is:,,,Welding,,Brazing,,Soldering,,Casting,,,,C,Soldering – Below 450°C.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
212,12,2,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The mechanical advantage of a lever is determined by the:,,,Weight of load,,Effort arm and load arm lengths,,Type of lever,,Point of application,,,,B,Effort and load arms – Determines mechanical advantage.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
213,13,2,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,"In an electrical circuit, resistance increases when:",,,Wire is shortened,,Wire is lengthened,,Temperature decreases,,Current increases,,,,B,Wire is lengthened – Resistance increases.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,116,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 116.
214,14,2,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,Which drawing provides all views necessary to describe an object?,,,Pictorial drawing,,Orthographic projection,,Isometric drawing,,Freehand sketch,,,,B,Orthographic projection – Shows multiple views.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
215,15,2,BSED TVTED P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P4.pdf,The unit of electrical resistance is:,,,Volt,,Ampere,,Ohm,,Watt,,,,C,Ohm – Unit of resistance.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
