No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
180,30,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The first antibiotic discovered was:,,,Streptomycin,,Penicillin,,Erythromycin,,Ampicillin,,,,B,First antibiotic by Alexander Fleming.,LET Secondary,Biological Science,Microbiology and Immunology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
181,31,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The green pigment in plants is:,,,Carotene,,Chlorophyll,,Melanin,,Anthocyanin,,,,B,Absorbs sunlight for photosynthesis.,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
182,32,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The process of pollen transfer from anther to stigma is called:,,,Fertilization,,Germination,,Pollination,,Transpiration,,,,C,Transfer of pollen to stigma.,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
183,33,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which part of the plant anchors it in the soil?,,,Stem,,Root,,Leaf,,Flower,,,,B,Anchors and absorbs water.,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
184,34,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which part of the flower becomes the fruit after fertilization?,,,Ovary,,Stigma,,Petal,,Filament,,,,A,Develops into fruit.,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
185,35,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Guard cells are responsible for:,,,Photosynthesis,,Opening and closing stomata,,Seed germination,,Growth of roots,,,,B,Function of guard cells.,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
186,36,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which teaching method focuses on student investigation and discovery?,,,Lecture,,Demonstration,,Inquiry-based learning,,Memorization,,,,C,Focuses on student discovery.,LET Secondary,Biological Science,Biology Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
187,37,4,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The 5E model of science instruction includes:,,,"Engage, Explore, Explain, Elaborate, Evaluate",,"Examine, Experiment, Elaborate, Explain, Engage",,"Explore, Estimate, Examine, Evaluate, End",,"Explore, Exclude, Execute, Explain, Evaluate",,,,A,5E Model.,LET Secondary,Biological Science,Biology Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
188,38,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,"In science teaching, safety goggles are used to:",,,Improve vision,,Protect eyes from chemicals,,Help read small text,,Identify students,,,,B,Safety use of goggles.,LET Secondary,Biological Science,Biology Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
189,39,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The purpose of a control variable in an experiment is to:,,,Test multiple hypotheses,,Maintain consistency,,Measure changes,,Produce more data,,,,B,Purpose of control variable.,LET Secondary,Biological Science,Biology Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
190,40,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which of the following is a qualitative observation?,,,The liquid is blue,,It weighs 10 grams,,The length is 5 cm,,The temperature is 20°C,,,,A,"Descriptive, qualitative observation.",LET Secondary,Biological Science,Biology Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
191,41,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which organelle modifies and packages proteins?,,,Ribosome,,Golgi apparatus,,Lysosome,,Chloroplast,,,,B,Packages and modifies proteins.,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
192,42,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,"In photosynthesis, the light-dependent reaction occurs in the:",,,Stroma,,Thylakoid membrane,,Cytoplasm,,Mitochondria,,,,B,Site of light reaction.,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
193,43,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The waste product of aerobic respiration is:,,,Carbon dioxide,,Oxygen,,Hydrogen,,Glucose,,,,A,Waste of respiration.,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
194,44,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,"During transcription, mRNA is produced from:",,,tRNA,,DNA,,rRNA,,Protein,,,,B,Template for mRNA.,LET Secondary,Biological Science,Genetics and Heredity,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
195,45,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which molecule carries amino acids to the ribosome?,,,tRNA,,mRNA,,DNA,,Enzyme,,,,A,Carries amino acids to ribosome.,LET Secondary,Biological Science,Cell Biology and Biochemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
196,46,5,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Which gas contributes most to global warming?,,,Carbon dioxide,,Oxygen,,Nitrogen,,Ozone,,,,A,Main greenhouse gas.,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
197,47,6,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Acid rain is mainly caused by:,,,Sulfur dioxide and nitrogen oxides,,Carbon dioxide and oxygen,,Hydrogen and nitrogen,,Helium and methane,,,,A,Cause acid rain.,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
198,48,6,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,Deforestation leads to:,,,Increase in biodiversity,,Soil erosion and loss of habitat,,Cooler temperatures,,Better air quality,,,,B,Effects of deforestation.,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
199,49,6,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The main cause of ozone layer depletion is:,,,Chlorofluorocarbons (CFCs),,Carbon monoxide,,Methane,,Sulfur dioxide,,,,A,Destroy ozone layer.,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
200,50,6,BSED Biological Science P4.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P4.pdf,The conservation of natural resources means:,,,Using them wisely and sustainably,,Exploiting them for economy,,Restricting all human use,,Stopping recycling,,,,A,Core of conservation.,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
201,1,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,What is a distinguishing characteristic of Homo sapiens over the lower mammals?,,,Blood vessels,,Sensitive skin,,Large brain,,Endoskeleton,,,,C,Answer key: C,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
202,2,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,What kind of adaptation enables the walking stick to elude its enemies?,,,Aggressive mimicry,,Aggressive adaptation,,Protective mimicry,,Protective coloration,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
203,3,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,Which stages of incomplete metamorphosis is undergone by grasshopper?,,,"Nymph, pupa, adult",,"Egg, larva, pupa, adult",,"Egg, nymph, adult",,"Egg, pupa, adult",,,,C,Answer key: C,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
204,4,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,Which are the hosts of Ascaris lumbricoides and Ascaris suum?,,,Cow and man,,Man and dog,,Cow and pig,,Man and pig,,,,D,Answer key: D,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
205,5,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,Two organisms can be identified as belonging to the same species if they can,,,eat the same kind of food,,breed in a natural setting,,tolerate one another in nature,,survive together in nature,,,,B,Answer key: B,LET Secondary,Biological Science,Evolution and Classification,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
206,6,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,Which results from drinking saltwater?,,,Poisoning of the cells,,Dehydration of the cells,,Increase in cell pressure,,Bursting of the cells,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
207,7,1,BSED Biological Science P5.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P5.pdf,What kind of tissue lines our skin and what is its important function?,,,Nerve tissue; responsible for reflexes,,Epithelial; protection from ultraviolet radiation,,Nerve tissue; receive stimuli on the skin,,Epithelial; produce new cells when peeled off,,,,D,Answer key: D,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
